url,dataset_source,having_ip_address,url_length,url_length_score,shortening_service,having_at_symbol,double_slash_redirecting,prefix_suffix,having_sub_domain,ssl_state,domain_registration_length,favicon,port,https_token,request_url_ratio,url_of_anchor_ratio,links_in_tags_ratio,sfh_external,submitting_to_email,abnormal_url,redirect_count,on_mouseover,right_click_disabled,popup_window,iframe_hidden,age_of_domain,dns_record,web_traffic,page_rank,google_index,links_pointing_to_page,statistical_report,dom_node_count,dom_max_depth,graph_avg_degree,label
http://soccertimes.com/usteams.htm,duygujones/website-phishing-detection-ml-project,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.14971954994928116,0.21205078518663661,0.17338703268428834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7284097104760712,0.6896116995967396,1.0,37.0,0.0,295.0,9.0,4.419691484936812,0
http://annakraktour.pl/World/gucci2014/gdocs/processing.html?ip=149.20.54.228,waawerufidelis/website-phishing,0.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5826468026238959,0.7493853693794165,0.503705472188658,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25806022123530625,0.03122642173410786,0.0,1.0,1.0,36.0,3.0,1.322770210166613,1
http://google.notif-system.com/gma1l/102260-cc9ef7wptdg9gg,waawerufidelis/website-phishing,0.0,58.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7782830167899162,0.618016550535788,0.711122707086679,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1091504927426276,0.18807348314976646,0.0,1.0,1.0,42.0,3.0,1.6998428920348418,1
http://worthpoint.com/worthopedia/the-deftones-poster-saturday-night-wrist-2,waawerufidelis/website-phishing,0.0,76.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.28288233294660586,0.07958811208044606,0.23120608699246914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7753747850911286,0.7898051774386504,1.0,40.0,0.0,498.0,18.0,4.047725238085517,0
http://beaconhouse.rs/js/clcjs/imp/remise2016/fichederemise.php,waawerufidelis/website-phishing,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8996779086465934,0.853711397110408,0.6949812218210395,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2755569109517605,0.02670840157418384,1.0,1.0,1.0,34.0,4.0,1.8520506329258755,1
http://montreal.globalfootballtoday.com/,kragg033/phishing-detection,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1874775699753911,0.02522139759156188,0.223230513432023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9735545498103122,0.7208042113794991,1.0,78.0,0.0,505.0,19.0,3.811922882685648,0
http://hockeyfights.com/players/11485,duygujones/website-phishing-detection-ml-project,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.08616829052562881,0.08376545754537544,0.2867113738685333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9541247779667555,0.8369855338270641,1.0,85.0,0.0,536.0,13.0,3.771479075521733,0
http://seaboy.net/rss/feed/stream,duygujones/website-phishing-detection-ml-project,0.0,33.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7390896966001829,0.6207757673514707,0.8763733004962693,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21845223056865168,0.1398817070613737,0.0,1.0,1.0,117.0,3.0,1.4245971529936081,1
http://youtube.com/watch?v=PAjt3_pVS2o,duygujones/website-phishing-detection-ml-project,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.21873044427612431,0.10905894133585485,0.2946568627901883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7730807626849437,0.8439257549537018,1.0,46.0,0.0,361.0,13.0,2.953523172561565,0
http://marilynmonroemurdered.com/,sindhi586/phishing-domain-detection-project,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.19590154422596606,0.17618083998720777,0.18948227065319534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.922556325511854,0.8147530307613369,1.0,48.0,0.0,540.0,19.0,3.9058159242351405,0
http://names.whitepages.com/robert/westcott,waawerufidelis/website-phishing,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2723566923973069,0.23471348503419034,0.2760604470375698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8189964383323094,0.7150480366934009,1.0,99.0,0.0,257.0,19.0,4.193689479293757,0
http://familytreemaker.genealogy.com/users/g/a/g/Anthony-Gagliani-MA/GENE3-0014.html,kragg033/phishing-detection,0.0,84.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1790546396938152,0.1352252592595143,0.20449458815530014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7558579811104534,0.8388069525255495,1.0,18.0,0.0,380.0,13.0,3.2960129020886564,0
http://'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cqVLkYi_HR46gviH7a2e0E4HZ9eFrJnZvptPnlfg9KjSKNUq5wTwRCypgn50ZDPc-wolZKWacmyVTMeTYJwwSKUXS-ILJsrJfBLa6RM7Q_0KWyCGOpguRj9d_-eCXm8P6g6RWjAhGnTmLLkcize88BzkdPd8J9zyq7O9ztiJJuCPpHosYT_t9DryEGhpwJJI-9byxsNFenNttfGYSeu4KBz8ncuqw\%3D\%3D&amp;attredirects=0',kragg033/phishing-detection,0.0,378.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7685473357048955,0.8095525018612492,0.6450853455592249,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.21977377882820812,0.003434273754935946,0.0,1.0,1.0,85.0,5.0,2.045517903083239,1
http://agrofuelgroup.com/~purebusi/paypal/,duygujones/website-phishing-detection-ml-project,0.0,42.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5900676099101645,0.6636433812584465,0.45228392016720015,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18759139806418434,0.15668454518832295,0.0,2.0,1.0,31.0,5.0,2.005334990454475,1
http://184.164.97.242/static12.pdf,duygujones/website-phishing-detection-ml-project,1.0,34.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6689737585947294,0.6420844329755934,0.5762377207978497,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.15688748327046817,0.04796233411377626,1.0,2.0,1.0,75.0,6.0,1.6884961519438235,1
http://sourcewatch.org/index.php?title=Joanne_Harrell,waawerufidelis/website-phishing,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.130754216580998,0.10297259785926842,0.176319384493626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8653698469234499,0.9272395083481733,1.0,25.0,0.0,475.0,10.0,4.191441974340428,0
http://mylife.com/zip-codes/b3-17616/,duygujones/website-phishing-detection-ml-project,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.20349470183464335,0.23394384430709467,0.21388425785951654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8942428349979508,0.9037883518824911,1.0,83.0,0.0,157.0,10.0,4.098802475247331,0
http://imdb.com/name/nm0000255/awards,duygujones/website-phishing-detection-ml-project,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2725405891018972,0.025305751765707478,0.21823492671302464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8654271867254216,0.9803203137897805,1.0,79.0,0.0,294.0,13.0,3.325275693201584,0
http://www.florindamsa.com/login.confr/,kragg033/phishing-detection,0.0,39.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5194448446120776,0.8090386004821013,0.7891494937224737,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.030004934836831462,0.08376645225911356,1.0,2.0,1.0,63.0,6.0,1.2155690874343827,1
http://nordiquespreservation.com/nordpix.html,sindhi586/phishing-domain-detection-project,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.29428776773781584,0.14246442640099624,0.12413961204591724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.731086247156163,0.8204403738988817,1.0,17.0,0.0,268.0,10.0,3.020308599726132,0
http://wiseheads.com.au/,waawerufidelis/website-phishing,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.07492143936389979,0.21381464271777154,0.27887523565671357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.978433932627587,0.7975716756382839,1.0,73.0,0.0,305.0,19.0,2.9749316210489476,0
http://itnewslink.com/article.php?id_article=13007,kragg033/phishing-detection,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.10988319026541947,0.21700408215759823,0.12734139352728724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8635107065848713,0.6885500298540523,1.0,95.0,0.0,217.0,12.0,3.9102454345813804,0
http://mariganz.org/9nzrek6phs142d824526/b/xDEsdR/dm9yenRhZC5iaXoMessage-ID:,sindhi586/phishing-domain-detection-project,0.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8475238887575862,0.7412853847263821,0.47498282793228747,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.11457975081710609,0.0679784206154338,0.0,2.0,1.0,109.0,5.0,1.3583419300693635,1
http://aspiroflash.fr/cai/abc.tar.gz,duygujones/website-phishing-detection-ml-project,0.0,36.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5335834164516867,0.8974244954827767,0.5326937045940974,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1581124391734955,0.0852166767780743,0.0,2.0,1.0,86.0,6.0,1.3751602606386886,1
http://mmendez.century21merrill.com/,sindhi586/phishing-domain-detection-project,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.23590942941230159,0.03620380036089981,0.2665539241230625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9870505176386036,0.6311923972514465,1.0,38.0,0.0,183.0,17.0,3.809842317516935,0
http://mlbdepthcharts.com/2011/09/oakland-as-2011-12-offseason.html,duygujones/website-phishing-detection-ml-project,0.0,67.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2745796983319965,0.20857455821401188,0.22374473965133257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7073224535777825,0.652901436862421,1.0,57.0,0.0,251.0,8.0,2.9983930063201822,0
http://amazon.com/What-Did-Think-Going-Happen/dp/B003PTP594,duygujones/website-phishing-detection-ml-project,0.0,59.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.11505582231489377,0.027806160836386658,0.2271567755130781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9566056717015199,0.6552691141052407,1.0,86.0,0.0,219.0,16.0,2.9808076320359205,0
http://promindeimmobiliare.it/files/File/PDF%20CONDOMINIO/pag1/file.1.html,waawerufidelis/website-phishing,0.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.617260197282549,0.9037212730219613,0.5504665990499276,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.14302075961191363,0.033604768332513295,1.0,2.0,1.0,60.0,5.0,1.8652658514355211,1
http://www.cis-fouras.org//images/stories/fruit/halifax.co.uk/halifax.co.uk.htm,kragg033/phishing-detection,0.0,79.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5337023869469775,0.825765550917126,0.5158365817572838,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.23859768596510167,0.09975210228024219,0.0,1.0,1.0,106.0,6.0,1.340973104149365,1
http://rgbserver.be/iwpz4,duygujones/website-phishing-detection-ml-project,0.0,25.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5939341400427754,0.9588211406691093,0.40965220835893335,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04919639158766115,0.09269554624613358,0.0,1.0,1.0,27.0,3.0,1.9333165553939784,1
http://ca.linkedin.com/pub/pierre-falardeau/6/8b7/b96,waawerufidelis/website-phishing,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.18910471156292807,0.18758785900410055,0.11029552762435983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8053634792913947,0.6820474470789497,1.0,64.0,0.0,388.0,13.0,3.208108118144629,0
http://wearzone.net/post/data,duygujones/website-phishing-detection-ml-project,0.0,29.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9049592945096023,0.7703011318802208,0.5372063158178408,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.018462910240451057,0.05399472737109241,0.0,0.0,1.0,119.0,3.0,1.9241775276012096,1
http://tythetru.ru/sliva/gate.php,kragg033/phishing-detection,0.0,33.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5242064692082866,0.7816487697349352,0.8759740177504829,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2972584364965847,0.01824712812990048,0.0,1.0,1.0,75.0,3.0,1.558170547086449,1
http://baseball-almanac.com/players/pitchinglogs.php?p=busbyst01&y=1976,waawerufidelis/website-phishing,0.0,71.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.16408735371126393,0.05573864172902754,0.08328056128760696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9163647067593904,0.9097004167770038,1.0,86.0,0.0,308.0,18.0,4.484336263119148,0
http://ctspagroup.com/,waawerufidelis/website-phishing,0.0,22.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6592701002500239,0.8943793757897898,0.6549725544761107,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.07642640122609373,0.10928753163298902,1.0,0.0,1.0,25.0,4.0,2.040561883314088,1
http://ebay.com/itm/Fletcher-Pratt-NAVYS-WAR-1944-1stEd-Illustd-/180279458026,duygujones/website-phishing-detection-ml-project,0.0,77.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.05555998645202505,0.03384462926929712,0.2805941136862349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9666480541713552,0.8024348771114121,1.0,44.0,0.0,167.0,10.0,4.258716356272736,0
http://craiggallivan.com/facte/a1df871610f580d2f25d2e18015caf05/webscr.php?cmd=_login-run,sindhi586/phishing-domain-detection-project,0.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6259035599550997,0.813491736191638,0.5024465145245228,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.27766190779212835,0.04247330954678244,0.0,2.0,1.0,28.0,3.0,1.2817720814740736,1
http://amazon.com/Finding-Nemo-First-Look-Find/dp/1412788277,duygujones/website-phishing-detection-ml-project,0.0,60.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1668481153051194,0.2333829993351642,0.2423326472061587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9494325339501545,0.6532393075317643,1.0,29.0,0.0,239.0,15.0,3.2292172926640195,0
http://japancinema.net/2011/05/14/top-10-korean-films-from-the-2000s-you-havent-seen/,kragg033/phishing-detection,0.0,85.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.20421835519018666,0.19771560965482513,0.06781860746916894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7943076201720372,0.7410334060284831,1.0,39.0,0.0,503.0,8.0,3.1277563594773508,0
http://espn.go.com/action/athlete/_/id/60410/liam-doran,waawerufidelis/website-phishing,0.0,55.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1740869345784205,0.241226879494579,0.055526287121870535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8565714453050408,0.9155292505595429,1.0,55.0,0.0,398.0,18.0,3.115700211472738,0
http://jeffpermar.com/manmsjsaaa/engauto189/mailbox/mailbox/,duygujones/website-phishing-detection-ml-project,0.0,60.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5328043033422447,0.8381965036777255,0.5265994535064051,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.24450459500284444,0.052135031548118715,0.0,1.0,1.0,63.0,3.0,1.2893138984277128,1
http://j-mchenry.com/0_bikes/plandocs/docs/,waawerufidelis/website-phishing,0.0,43.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6848696402862138,0.7329415818491791,0.462040340488428,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.062351192737907665,0.1665991316611272,0.0,1.0,1.0,119.0,5.0,1.7005987265924274,1
http://www.fibi.co.il/fibi/serve/templates/index_english.asp,sindhi586/phishing-domain-detection-project,0.0,60.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06364023727319627,0.2194296092399183,0.11537928465261969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8270828978377954,0.7534214158665105,1.0,62.0,0.0,361.0,17.0,4.248824077484886,0
http://www.kewlit.com/duplic8/,duygujones/website-phishing-detection-ml-project,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.13227003808120086,0.11996822104146031,0.20545167445620938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9693937479915037,0.6793228478785637,1.0,42.0,0.0,386.0,16.0,3.21727432043798,0
http://en.wikipedia.org/wiki/Category:Deaths_by_myocardial_infarction,sindhi586/phishing-domain-detection-project,0.0,69.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1155587884032442,0.030876900322744975,0.08556124097069391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9580798572232727,0.7667106245384422,1.0,20.0,0.0,203.0,10.0,3.1710594883630083,0
http://new.music.yahoo.com/april-wine/albums/stand-back--184673409,kragg033/phishing-detection,0.0,66.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.21933282778660446,0.1413048331302556,0.20422157158570575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9717891227993674,0.877742377301336,1.0,77.0,0.0,201.0,16.0,3.5491661545189124,0
http://rottentomatoes.com/celebrity/tim_rozon/,duygujones/website-phishing-detection-ml-project,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.13137522571403565,0.18269952529877717,0.2934694937510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8027562443157732,0.8084577941610737,1.0,56.0,0.0,412.0,16.0,3.4231959755157586,0
http://trailerfan.com/name/daniel_pilon,duygujones/website-phishing-detection-ml-project,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.08979169327143167,0.09341955627803916,0.18948621592724246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7054503462781501,0.7749402819852911,1.0,62.0,0.0,217.0,10.0,4.40907688371651,0
http://gloworld.com/broadband.asp,sindhi586/phishing-domain-detection-project,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.26183321510185087,0.02640662648970983,0.23446828295008687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8934331705853236,0.8644755316325075,1.0,60.0,0.0,271.0,15.0,2.8486906560825385,0
http://paypal-cy-cgi-bin-webscrlcmd-login-run.paypal.cmd.logi2162662-3466623466234-3262666363324-3732623643264326-paypal.com-7347243n.submit.dispatchnhdjhudhds7766423456789ghf67gfhbn.mindmineng.com/44dfc97d3d0f9e6ed26c5f98b25110b9/index1.php,kragg033/phishing-detection,0.0,241.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5706129916754017,0.9296426287333457,0.7686915881569397,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.062328699797408633,0.06664394402820331,1.0,1.0,1.0,49.0,6.0,1.4568522557992971,1
http://ci.kent.wa.us/fire/,sindhi586/phishing-domain-detection-project,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.23633804743276854,0.17146225343327082,0.2469685277749027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7311842056206544,0.6435293406244684,1.0,72.0,0.0,237.0,15.0,3.557963936404405,0
http://jennlyy.livejournal.com/75269.html,duygujones/website-phishing-detection-ml-project,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.10516139022540703,0.18688571147995447,0.057247919704386155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.917696667396092,0.9645857672770908,1.0,30.0,0.0,409.0,11.0,2.80404362274307,0
http://bustill.blogspot.com/2009/07/sumerian-gods-and-goddesses-by-chantal.html,waawerufidelis/website-phishing,0.0,79.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.21220061193020284,0.08318490271911542,0.27987717987138455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8765518739600541,0.83889946994042,1.0,54.0,0.0,406.0,17.0,3.096553582372764,0
http://jem-111.com/v5tq6s3,waawerufidelis/website-phishing,0.0,26.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8072636350184001,0.8290890705852945,0.5081935033210251,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1693557234894331,0.18435625831573177,0.0,0.0,1.0,108.0,5.0,1.3221188366837593,1
http://howdtheyvote.ca/vote.php?id=501,duygujones/website-phishing-detection-ml-project,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.19124757452053293,0.11134378757956925,0.11706839158717593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.980213137794248,0.8728307272204572,1.0,72.0,0.0,415.0,11.0,4.236582811874632,0
http://beatonbeatwizard.com/wp-inludes/index-page-Gdoccc/,kragg033/phishing-detection,0.0,57.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5483059588218515,0.8871783649853937,0.6354868625913979,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.046490365528967834,0.04066839344055138,0.0,1.0,1.0,79.0,3.0,1.8631952930875078,1
http://down.upgamecdn.com/onekeysdk/tr_new/rt_0915_130.apk,sindhi586/phishing-domain-detection-project,0.0,58.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.513831789648333,0.8232027671954495,0.6889098171407416,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2365532859568921,0.13480537818001137,0.0,1.0,1.0,57.0,6.0,1.2848205052504675,1
http://przesiedlili.crimpcabling.com/DsoPcfFUt-CjHq67xSi6cmGQt1NwpKULMKAtgAf6pFzidRXmzTa-cl_2oqSuJso4IVxCbnY4wv4=\n,sindhi586/phishing-domain-detection-project,0.0,115.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8364117660352686,0.7599932633402713,0.6984611803534946,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12912788801826533,0.15426959905702467,0.0,0.0,1.0,105.0,5.0,1.7661066239797458,1
http://adl.org/main_Terrorism/muslim_extremists_jews.htm,duygujones/website-phishing-detection-ml-project,0.0,56.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.11260597196306012,0.058575750160165974,0.17333099787767198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.715154535391073,0.614564691393047,1.0,73.0,0.0,478.0,12.0,4.289551576996571,0
http://www.energia.ru/english/index.html,duygujones/website-phishing-detection-ml-project,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.08098312816348403,0.2380956794535947,0.07245473503182055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9830382142839629,0.9333179886081626,1.0,87.0,0.0,207.0,18.0,3.0366719489795404,0
http://facebook.com/pages/Cathedral-of-Mary-Our-Queen/114806168548949,waawerufidelis/website-phishing,0.0,69.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.14205818723055463,0.13321147461733465,0.15331104838196297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8367335329085207,0.7476408558899563,1.0,48.0,0.0,325.0,13.0,3.498192308780965,0
http://alihussain.no-ip.biz:9988,duygujones/website-phishing-detection-ml-project,0.0,32.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5757038794416574,0.8636612467834612,0.7226993371562425,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.11281253733274693,0.18852194203173112,1.0,0.0,1.0,59.0,3.0,1.77808768587817,1
http://virginiabusiness.com/index.php/companies/article/people-march-2011/310879/,waawerufidelis/website-phishing,0.0,81.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2040631723090296,0.18156220437318843,0.08280303750026903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.750050589759456,0.9852306253554803,1.0,17.0,0.0,548.0,10.0,3.2199142872533515,0
